t,ang acc x,ang acc y,ang acc z,ang vel x,ang vel y,ang vel z,quat x,quat y,quat z,quat w,acc x,acc y,acc z,vel x,vel y,vel z,pos x,pos y,pos z,mot 1,mot 2,mot 3,mot 4,dmot 1,dmot 2,dmot 3,dmot 4,vbat
0.00500000000000000010408341,-2.88105384304158107511284,0.78696536563858088264567,0.199809319972634014117574,-0.00363252982615102585489675,0.153192314292144221576919,0.0498988441209645555707297,-0.000221899391164780807571277,-0.00821758506511137062910954,-0.101333026358646133280317,0.994817892562486871810279,0.150970704435106906071695,-0.000317716862731968335831212,11.2886115150125210249143,-0.0504670698365847214539315,-0.0152213732060963481684812,0.851415352750348519705881,4.57760606816010451325383,-0.946212103074263066737615,0.152613215111964184433901,1235.36231878895364388882,1195.4115416903428013029,1201.58260672905930732668,1175.88218435542967199581,-1097.12220046603783885075,-770.936242134212193377607,-417.96031050298557829592,-357.336986979225969207619,157.440357657261472468235
0.00749999999999999972244424,-3.77835944604439566418819,0.946041330159297366719784,-0.0309585100261211311478693,-0.0130015269418848247034992,0.155575419132640974106963,0.0508606326444509260209514,-0.000393076787148821779529356,-0.00795056880946059391090941,-0.101323903563448836084859,0.99482095839290018979284,0.140539129113225552680788,-0.00667345233433308971521258,11.2995462340686749769247,-0.0508701513888043799216376,-0.0155510780118159799151334,0.854981634099364007361999,4.57743494100184467043846,-0.946220655287335565830631,0.154748834021541520344911,1232.61951328778854986012,1193.48420108500727110368,1200.53770595280184352305,1174.9888418879816072149,-1155.53027497057883010712,-1033.5334608551420387812,-291.626153542665633722208,-268.950595568003336666152,157.447013945780923904749
0.0100000000000000002081668,-4.38954281048374284068814,1.0648686529227817665344,-0.240903362760084838178898,-0.0311734751532429972542548,0.158439514728700964196761,0.0507269115240274875988646,-0.00054528390805749543841785,-0.00772258716475804525558591,-0.101300961364571909251175,0.994825101145182522088817,0.130957353424436123701113,-0.0125207747342253421229952,11.310383479640318427073,-0.0512213294496424026425174,-0.015845506458995024801073,0.858570269234260274870962,4.57726667953160060164919,-0.946228822666079216752166,0.156886084038918627303616,1229.58466741410074973828,1190.243874386067091109,1200.12447596134597915807,1174.53743137758965531248,-1251.77831806709014017542,-1472.48045572350724796706,-53.4171650670032178709334,-105.901417835593733229871,157.453393837960561540967
0.0125000000000000006938894,-4.620326806536240837886,1.11902255816574602853564,-0.417964687826711756013509,-0.0518715179234305878708255,0.162051641456335493440832,0.0497752624403424437371513,-0.000674558364948658114451652,-0.00753921101454426562105127,-0.101258546133862550875371,0.99483085424708628252688,0.122365170371333598087205,-0.0177531634623065322220459,11.3210657177577829202164,-0.0515151442057327768608843,-0.0160972706264725096136914,0.86218987679351466457689,4.57710110241376444406569,-0.94623565930364028631061,0.159026308144296829594211,1226.36062169745309802238,1186.12179880638973372697,1200.27062012746682739817,1174.45933479880363847769,-1307.66582003971075209847,-1781.17166669972016279644,167.668513464514063571187,48.5546445437648870324665,157.459547188364126668603
0.0149999999999999994448885,-4.35840581725848963401404,1.0689419077243533795496,-0.535967048131035905811359,-0.0694576982915302010290759,0.166712632550398420772098,0.0482864751876658365725703,-0.000781083863244837715844593,-0.00740243895774589464459092,-0.101192468526745557588775,0.994838632254453125725036,0.114839240052841129458017,-0.0223634349675662126577524,11.331516961890425676529,-0.0517514933642655439172131,-0.0163068268854968008441109,0.865847808455607048649938,4.57693848762011157305096,-0.946241026965458642550288,0.16117231010035132365843,1223.04633831390219711466,1181.33801605256849143188,1200.96281852866854933382,1174.78020460030847971211,-1430.42184556993538535608,-2141.48983662380442183348,363.008305651965144988935,210.356902085686641612483,157.465429962354221515852
0.0175000000000000016653345,-3.59316787461005660020419,0.886059112547353588951182,-0.589501260174951635661955,-0.083754476247037093483705,0.172702427158412163965551,0.045768265990186844660581,-0.000866214591661723220389346,-0.00729857554757623334246164,-0.101104968073434900444063,0.994848306941057192176459,0.108112261052054889343133,-0.0264047850185383167764819,11.3416454592210360630133,-0.0519566665173029212931866,-0.0164799073151644867585297,0.869548167752454248535798,4.57677867878663313661036,-0.946244854887803188425721,0.163326324055513866229106,1219.20851246960341995873,1175.41434962327070934407,1202.08566165572665340733,1175.51111930923207182786,-1345.20071096267179200368,-2127.46910931778029407724,400.421292175496944309998,303.651467735835410621803,157.472179057634832588519
0.0200000000000000004163336,-2.73170873919639811688853,0.66346215394490792860438,-0.553974802037319524750103,-0.0901961775576961138911614,0.176845350665607164986071,0.0434771801174183916693927,-0.000932427753253173372677276,-0.0072035838182781149197087,-0.100996053258075452196962,0.994860050144586338660702,0.101691192435880178868146,-0.0299786144208914820397105,11.3513430053003521180699,-0.0521744966750759958662442,-0.0166252591862436384373414,0.873291989399081924894119,4.57662118869821377131757,-0.946248133581802597369403,0.165490790147472338622592,1216.32033475908883701777,1170.70067050597958768776,1202.96492498954603433958,1176.29846193898765704944,-1049.58952816309692934738,-1776.89296629851105535636,276.653689423665241520212,320.189322355054343915981,157.477546360887942000772
0.0224999999999999991673327,-1.82734028223754885189578,0.448032223944583474217751,-0.441289504683288147379727,-0.0924016016957029950873448,0.17836546351339976901329,0.0416439836223000195425392,-0.000981582755708491384860626,-0.00709703127556720898133635,-0.10087169492344176535692,0.994873399800513591451079,0.0951663684946663784858245,-0.0331632289915786415690491,11.3604841635014413014915,-0.0524420734984539296807959,-0.0167499385144653512025315,0.877078716149746862029701,4.57646452693027505631562,-0.946251752822537262055391,0.167665540946000501953961,1213.96056482878793758573,1166.52988479177815861476,1203.46893010284497904649,1177.11206592100734269479,-835.38881136400948435039,-1553.71397626877273978607,108.951412286160106646093,302.002452259694052827399,157.482649345261449980171
0.0250000000000000013877788,-1.00164429022493450816,0.315752608060643702447834,-0.279198868694325808004209,-0.0923638189043969465297224,0.177193435666039761366974,0.0403090630946499883791034,-0.00101917856809086138612785,-0.00696496834373070035362208,-0.100736326309964235869998,0.994887997515402466852663,0.08828482727228675885911,-0.0361044188599139240225533,11.3689287282775595144813,-0.0527837999259176751665201,-0.0168652707120360081938237,0.880906532114222096119249,4.57630725975531138516317,-0.94625647632951248588995,0.169850382555203210932504,1212.14339070226878902758,1162.93210062463572285196,1203.50968205097683494387,1177.80847420028612759779,-591.165595082975301011174,-1291.65782897616713853495,-105.63148213991551926938,213.416157549181633612534,157.487535591794767242391
0.0275000000000000001387779,-0.357104744568686849337524,0.362406688321940950725519,-0.08368524907651109234763,-0.0912509312156459528875274,0.174296574312121921312979,0.0395938865725755442803724,-0.00104913983100518321683881,-0.00680589169198548595007825,-0.100594935494733056513539,0.994903333631255271107818,0.081071975580640873171312,-0.0388843523279450709040361,11.3765247184290032578247,-0.0532014102319762274828641,-0.0169770784747787853441459,0.884773246122737666574665,4.57614785477666519142304,-0.946262916430454570360098,0.172045314419842998443499,1211.00473685337306051224,1160.07159564689732178522,1202.94077269214540137909,1178.17914670875325100496,-371.127983468341142270219,-1091.36481497098475301755,-373.459609217889180854399,43.0819166467245153739896,157.492164297454110055696
