t,ang acc x,ang acc y,ang acc z,ang vel x,ang vel y,ang vel z,quat x,quat y,quat z,quat w,acc x,acc y,acc z,vel x,vel y,vel z,pos x,pos y,pos z,mot 1,mot 2,mot 3,mot 4,dmot 1,dmot 2,dmot 3,dmot 4,vbat
3.42249999999999987565502,0.174377004201454105514202,-0.28027134442379297851744,1.01035342413149753504342,0.0297998911477621759857914,0.00268314105504727793208297,0.00249777715461670926297422,0.00401739356686002004048763,-0.00668018733688333001680126,-0.995244199527859363385573,-0.0970975927423612383826423,-0.0886322964554007719506501,-0.00310088817226283897099393,9.70745606241694680704768,0.0193076749099870617620844,0.000800197609424627620197668,-0.00737284691828380984307545,3.66767963319512046993509,4.86282555316953235546862,1.18852286229241710380222,1115.46783037954060091579,1111.11462861912218613725,1128.53892243043947019032,1126.18573463557004288305,176.751687629063667372975,554.983631927515261850203,-648.212568753253322029195,-486.517718232256697774574,150.759598896971880321871
3.42500000000000026645353,-0.0847324234118888297562222,-0.437845765962559752004779,0.781204957985493719796466,0.029077699508459751986944,0.00143140460895459014842301,0.00527847972131250189886664,0.00401467398254052188627528,-0.00670445133408174073069707,-0.995243823566490770637927,-0.0970998435510883606269772,-0.0881119723211279404218033,-0.00260049725205614007395027,9.70844163056830389280094,0.019132810580367490271847,0.00061473451215602898517476,-0.00765700102061560652910721,3.66763152591017638215476,4.862833785721003110325,1.18849511271010932489389,1115.98378197523652488599,1112.59637523525543656433,1127.19628668054519948782,1125.10441908016741763277,230.057137271372027953475,607.152610557982370664831,-429.421558178244708869897,-385.529008801241957371531,150.759783087733580941858
3.42750000000000021316282,-0.319299456530266256848449,-0.533187382965849110405543,0.501851868050722127456709,0.0281543117389273268857952,6.16833284150575039336828e-05,0.00802817549063924648655721,0.00400971424541534098712203,-0.00673136450893984088911237,-0.995242922941110053081104,-0.0971073964294452279810699,-0.0876238595171841272435387,-0.00210259594421236678529752,9.70966663601214463596989,0.0189582014180363044031363,0.000431293891959087284399682,-0.0079214462463401032199517,3.66758316622216717917127,4.86284028018288783101752,1.18846742559417073437089,1116.61811606589753864682,1114.15039167191230262688,1126.39181463954810169525,1124.25808959156370292476,284.851585241000691439694,614.302097764643235677795,-195.769610816573361944393,-284.435240204635817917733,150.759946776721420746981
3.43000000000000015987212,-0.526355835481146616672277,-0.547399160033098519662076,0.184358198932974365336079,0.0271633062833973384919695,-0.00151161390802887320508607,0.0100260535976816837072656,0.00400622317649591483390559,-0.00675592561558949200595237,-0.995241438789664978337157,-0.0971210559936884487708397,-0.0872334608873752137547797,-0.00171668537098085965952876,9.7110939323877509821159,0.0187832396492348605021583,0.000247866041962295253087839,-0.00816558829441744148114335,3.66753483405116620374997,4.86284595832364807677095,1.18844011830788232053635,1117.40803990144149793196,1115.66788572407858737279,1126.21743862646235356806,1123.68224287914426895441,388.01516622202973394451,626.221142897442973662692,42.1502050433909829507684,-197.687329707063895511965,150.760086133118221596305
3.43250000000000010658141,-0.749266875401414567114955,-0.467664875389330658705944,-0.188742066955775666947659,0.0255479280539885507395059,-0.00369987077580205461074803,0.00998249813045539065303746,0.00400295218600518407092714,-0.00677708077991972645398588,-0.995239608492117011628864,-0.0971385088670097540664017,-0.0869176326334835103182286,-0.00146326645480739092608502,9.71268646085968079262329,0.0186074818877344991263634,6.25437675110298701161918e-05,-0.00839014918969921766334075,3.66748631554296755652445,4.86285139313739644961743,1.18841313998462316803284,1118.55819189700764582085,1117.28149738639945098839,1126.60256566476505213359,1123.26965294302840447926,455.54649529941406171929,536.581346007608431136759,211.889952575534124434853,-109.433897050669258987909,150.760226416583407171856
3.43500000000000005329071,-0.916766032967681110399383,-0.324498803280659997572144,-0.446840582365835237155238,0.023721321718854725818515,-0.00563306524133336521814597,0.0075703677733899828530828,0.00399860082062598355678862,-0.00679621853938253746990616,-0.995237649860287287850724,-0.097157476536018208546075,-0.0866566555309513375515706,-0.00131302207554095246022641,9.71440839514604448368118,0.0184307739044487668700345,-0.000126165803567112585819796,-0.00859683501008951314603657,3.66743811181591805592461,4.86285671069815972344941,1.18838631187989252069315,1119.68577237793851963943,1118.35079245411657211662,1127.27688838934000159497,1123.13507339389093431237,477.428938199601532232919,356.27496685811672705313,307.467991929304105269694,-11.6054265249206505217217,150.760322222594510321869
3.4375,-1.06617818108481232641793,-0.119374192303892109889851,-0.609207797818630325537015,0.0215826636874182041514469,-0.00703928188572815454610021,0.00406842882593453497586111,0.00399624491569261150458736,-0.00681044593632183260789592,-0.995235473582325891328537,-0.0971789271917442576409485,-0.0865073162558779029662759,-0.00132629435091786984646234,9.71622685189539581074314,0.0182533612471294064139027,-0.000319003391228796532794187,-0.00878806560222938730475573,3.66739082925061499196318,4.86286238001588078105897,1.18836033085798353781115,1120.94533658800560260715,1119.06287222068999653857,1128.13990562441153997497,1123.21162581040380246122,560.699806900732369285834,231.915105063949738450901,388.531904814780432388943,87.5725430000803015673227,150.76039833060229966577
3.43999999999999994670929,-1.22139894334403664721833,0.158732392022597507130754,-0.686572729721476315845052,0.0187551755360821637008684,-0.00695178770629762722566003,0.00034775890410859998424023,0.00399846603434362343060249,-0.00681925704671806909296095,-0.99523304626655040294736,-0.097203111209839390682852,-0.0865216977002208342817369,-0.00151453331843477007057075,9.7181145192164404278401,0.0180758023750546073515899,-0.000516193952728655051399864,-0.00896696338571769009651025,3.66734491103189030880571,4.86286889298548885562923,1.18833598052715583293093,1122.48927141244212180027,1119.51036797943629608199,1129.21954791341386226122,1123.57293610889132651209,546.401315461355579827796,108.56007367783836059516,386.105687292282766520657,182.988584220860758478011,150.760470173209682798188
3.44249999999999989341859,-1.32399842382465271484193,0.382178817823506433715153,-0.67451261652270400048792,0.0161158377832402825713398,-0.0052199219453050935135785,-0.00176278131393395212471453,0.004007777052757521135673,-0.00682239766691125713166111,-0.995230702201304717746666,-0.0972265092508931005887973,-0.0867516143884841106626027,-0.00188222640094183601977562,9.7200511925652754996463,0.01789887513311065603272,-0.000717573444012910635625424,-0.00913708348594862405922523,3.66730115130327094519203,4.86287712644768443936982,1.18831326195857522876054,1123.67734316531232252601,1119.6056725890791767597,1130.0704340608729125961,1124.12656873150808678474,421.633163381210295028723,3.18738295009076288977212,321.812760126273246896744,277.553211423746120090073,150.760516684772767348477
3.44500000000000028421709,-1.38448529790993557497814,0.564928096894649622861095,-0.625220214872262869398867,0.0131123110007079698990928,-0.00274687733224932137052199,-0.00249107201469476232519318,0.00402412965435552591464408,-0.00682103170635204106297955,-0.995228979764086196801998,-0.0972435295547526973303221,-0.0872025315571857972951619,-0.002400526498276767117801,9.72202528664127818558427,0.0177233627154071461673457,-0.000922712088796001704375793,-0.00930218259561323666806398,3.66725995485376632387897,4.86288710102039622995562,1.1882919084820422472859,1124.59743722934831566818,1119.52630489418675097113,1130.82861171404533706664,1124.96070216601015090419,310.650331774265339390695,-49.1933527313416121273804,316.108118784201508333354,426.339590553351058588305,150.760553221312875393778
