t,ang acc x,ang acc y,ang acc z,ang vel x,ang vel y,ang vel z,quat x,quat y,quat z,quat w,acc x,acc y,acc z,vel x,vel y,vel z,pos x,pos y,pos z,mot 1,mot 2,mot 3,mot 4,dmot 1,dmot 2,dmot 3,dmot 4,vbat
1.89500000000000001776357,0.543734565940217073887197,-0.649598774694922997952062,-0.116954046628211572045331,0.00697557181476707918038604,0.0147662644879198706043821,-0.00143537040038597767631356,0.0105641496832120755644535,-0.00565500163783731312622249,0.0639172048393403108290656,0.997882937663215563439678,0.0836745251550289337316713,0.05367814880550272199633,9.81563414621088270450855,-0.0153665237054722691317776,-0.00768623868982831748297713,-0.00387403688685942007574603,4.77465033125534876745633,0.805332054400828223350572,1.29365794499132680250852,1126.87958914745308902638,1142.31356526187505551206,1137.80759167833366518607,1129.32168843396698321158,269.519008810863226699439,816.890092196826230974693,-809.227091057909092342015,441.108144500922492170503,160.466351314110909243027
1.89749999999999996447286,0.334601907942573106868878,-1.09340586017330543278092,0.0761503201415381775207791,0.00948571415993919482556596,0.0110162369633932024498568,-0.000815500580360260535900396,0.0106021784990745944476931,-0.00567644503100541569784454,0.0638897269875338125189046,0.997884078766404059024353,0.0846053315029045849282596,0.0538591129222538364529349,9.81627281708954413375068,-0.0155616276752684763035051,-0.00783693194525193932709062,-0.00378219518014037909062197,4.77462132572354924775482,0.805307764622129607090528,1.29364727928711675808415,1127.67330391624591356958,1144.14361363323860132368,1135.98575643596018380777,1130.48576219532310460636,303.30730812428765830191,676.382535321620594004344,-635.117277265438929134689,485.325093406334133305791,160.462111962227595540753
1.90000000000000013322676,0.108228919280038943240285,-1.36541598578453626799956,0.182458652058262532635879,0.0108635780811840460674533,0.00590891142548015044222431,0.000972886617069119389450416,0.010638559071073392520157,-0.00568766662972360927119642,0.0638637669213173719828802,0.997885163889560056205141,0.0854709262842045514041445,0.0537496592013620363981197,9.81657949246356764660959,-0.0157582928096142889373699,-0.0079866125396206213288286,-0.00368467102626144835109123,4.774589291257703926874,0.80528494398511951679609,1.2936383382859824031641,1128.3961256880745622766,1145.69547793848323635757,1134.63200529200639721239,1131.74831390099870986887,208.767319368912183108478,580.58838291475262849417,-415.287790783567686503375,528.431703470356865182112,160.457800317204174689323
1.90250000000000007993606,-0.119403034122210649492501,-1.45327598694862136774475,0.159794173547890494546664,0.00991701527321922800262133,-0.000990907429283325539431937,0.00396057496648419618545667,0.0106729131937038316385591,-0.00568559726893249142709585,0.063838306996945426430301,0.997886277287881373609935,0.0862014962074549306869642,0.0533410189764860695471604,9.81654071436845754305978,-0.0159537848316124372671787,-0.00813897577180403182517399,-0.00358555041161920731718205,4.77455369785882677291511,0.805262974078436277736159,1.29363104421754315787041,1128.71714051309049864358,1147.04655554781243154139,1133.90931748204229734256,1133.12792071267494975473,-17.4729974654841591075183,397.076390635228847258986,-93.8727511192175398946347,449.198188036971714609535,160.452559233056774701254
1.90500000000000002664535,-0.225131454102315498033704,-1.33042208302807907216447,0.00436896014238034435112068,0.00700168524326381849082201,-0.00656364618105396372543803,0.0066401643680495643987105,0.0107046052327762122174937,-0.00566826480266330832991084,0.0638135267986279230978397,0.99788742959552090283637,0.086743179493772692989495,0.0526293751242537036216795,9.81615445836617261932133,-0.0161449539252531137911717,-0.00829739446745146255746128,-0.00348859409905814474295305,4.77451447197246814369009,0.805241260883600817876982,1.29362539016663657953643,1128.30876070074714334623,1147.68085989165933824552,1134.16264153641031953157,1133.99430484118352069345,-310.437331400414450399694,153.661017139532845021677,261.946065909711364838586,253.757122584061960424151,160.448148224464802069633
1.90749999999999997335465,-0.215065481230539340407049,-1.04571091209016575618307,-0.26814649735655798901135,0.00341620783602337302342633,-0.0107694523023539288908434,0.00844894438008601811329612,0.0107309159634982696079897,-0.00564019024106022885678424,0.0637909355912676112598803,0.997888539785684369753938,0.087161640486386804393959,0.0515730735932267217447311,9.81542998527434207289843,-0.016328726917868522511279,-0.00846467662954438274103275,-0.00339689740584873207593364,4.77447216481110370267515,0.805219101769147682645666,1.29361980626712003150658,1127.16495385608845936076,1147.81486063351007942401,1135.21904781159082631348,1134.39670632559523255622,-547.0103092736154621889,-17.6536137718808738839016,517.667507935527169138368,66.47448179792110067865,160.443707581420767382951
1.91000000000000014210855,-0.122403079862730648774694,-0.681245822107492071673107,-0.589982608043185363655425,0.0011894119424953645495352,-0.0128848763468269855020365,0.00848453322668502735171003,0.0107513413184977223158167,-0.00560914545987717047537124,0.063770430717270204512559,0.99788959907982455188602,0.0875843858501045291475862,0.0501803013563553793052741,9.81438681919190969438205,-0.0165024524830968133404241,-0.00864308227789121856499133,-0.00331282255303288119749339,4.77442871025740878110355,0.805195790458063775929531,1.2936126205777431774635,1125.57370915437900293909,1147.59259182279993183329,1136.75097907608801506285,1134.3266772501731338707,-669.268966787679346452933,-154.202179984937259860089,667.723487710311928822193,-150.542590360961355600011,160.43925428936410071401
1.91250000000000008881784,0.0171550701489171578129067,-0.296608144738466306122859,-0.889800180059559853162909,0.00167397110064333417070448,-0.0122919640433769745968551,0.00561042218361703856621681,0.0107605253503110960544564,-0.00558263053812316917268177,0.0637534772460627147117052,0.997890567386110372005703,0.0881238655392130171284393,0.0483741348242274146751463,9.81305603726913844297997,-0.0166641906106444817603496,-0.00883418722510325576946499,-0.00323837303552687669899735,4.77438529028367941720035,0.80517113259426353888415,1.29360387280330257908645,1123.81860902214998532145,1147.04384973358537536114,1138.55766525014246326464,1133.64399337379040844098,-694.741347820414603120298,-289.441207845135807019687,788.879374137849026737968,-435.407781069725558609207,160.434800579800906916716
1.91500000000000003552714,0.161854014117495531577262,0.109431964726985242464252,-1.12218986454714930722787,0.00403619951285775786092858,-0.00985985956048422013120458,-0.000401456859426450700378819,0.0107512922766213429859317,-0.00556621566297333357498101,0.0637407963107083364029393,0.997891500539582310125297,0.0888500314135970276074872,0.046052910253276714558357,9.81147877560255565754233,-0.0168127365058627110949718,-0.00903909083569041406358568,-0.00317543983065840052307238,4.77434188621346677905422,0.805144861513992227131098,1.29359447884631362235552,1122.10000241527700381994,1146.14538578357428377785,1140.69537594677717606828,1132.14963834482455240504,-490.228233511117196030682,-351.91188739596168488788,744.216312901487526687561,-643.237441211899863446888,160.429474390580026010866
1.91749999999999998223643,0.224166698953077198064321,0.372411582530584039929522,-1.16152782360956918772388,0.00609449691385565307105709,-0.00762390231957157937792147,-0.00605488816224842435476106,0.0107276845037573148600174,-0.00556347351342016509245791,0.0637320169241150785710559,0.997892404607738092714442,0.0898068893542987300993019,0.0433443547409820204019404,9.80970228402092025987713,-0.0169476085529178290001173,-0.00925866975049737840619546,-0.00312572168112233142109324,4.77429777434883462206017,0.805116598693220386628866,1.29358597592427604361376,1121.36746785459445163724,1145.28429029660560445336,1142.27874681464982131729,1130.42780616773097790428,-93.433317903966042194952,-351.210077577396305059665,571.942991699109711589699,-753.895398038473672386317,160.42506373197102220729
