t,ang acc x,ang acc y,ang acc z,ang vel x,ang vel y,ang vel z,quat x,quat y,quat z,quat w,acc x,acc y,acc z,vel x,vel y,vel z,pos x,pos y,pos z,mot 1,mot 2,mot 3,mot 4,dmot 1,dmot 2,dmot 3,dmot 4,vbat
57.7375000000000042632564,0.0687236774031250163830009,1.93971680847175376172231,0.985714489220287037873902,0.0317400669677471575225169,0.0086883915407004550651715,0.0175179108224758212086769,-0.00192811701331839567379045,-0.00524969729567970489619855,0.859270877257006349125845,0.511486898602633743848855,-0.0650778268745869359346301,-0.0467663512832917141470723,11.0204643720878312507239,-0.0129673428603981517881483,0.0152507387485048793995812,0.100067144324992557402609,7.21856517354087401372453,-3.35071061849969442647534,4.59760126515523381840467,1196.90097511236785976507,1188.51494556684974668315,1195.3585009155367515632,1186.08462007686716788157,-316.354440507550009442639,727.900643410239808872575,-506.246342559384402193245,276.853334176161524737836,156.036779142324633085082
57.7400000000000019895197,-0.240231606820050958006618,1.57788149972043356683571,0.716909085972906701123009,0.0314517311464046003810502,0.0140961104645966981557814,0.0195188146817051356995965,-0.00190182879535490687375465,-0.00522490563827829150589377,0.859260282217494508749667,0.511504761509380734274544,-0.0686508669870175974869753,-0.045055321232440624645843,11.0136978962301554929581,-0.0130432447590191121639114,0.0154909697137862768789862,0.103089859535388586597726,7.21853577381079158925559,-3.35075171690463013973726,4.59785549356587530667184,1196.17896994179523062485,1190.21987456718920839194,1194.25221588597673871845,1186.78338694231138106261,-287.235207726223279678379,682.06446056499964925024,-419.614279515753537452838,264.795120498788321583561,156.041811704335032118252
57.7424999999999997157829,-0.568084085515048076153732,1.14868795151037050850107,0.42768334224742554638965,0.0306153048711866847264584,0.0176532929771445815103625,0.0205313596092259811887182,-0.00188544926546305711446971,-0.0051981765934747906771074,0.859248714068557295497897,0.511524610868374529637492,-0.0721509625266015253153284,-0.0434044719608723886250523,11.0056557240880970027774,-0.0131573634960527006965147,0.0157340738284897953269681,0.106104098659219117650743,7.21850570781499190076147,-3.35079168434902197049041,4.59811814739468793789001,1195.46479907373804962845,1191.92526786967164298403,1193.2604295179598921095,1187.40859567935990526166,-316.783990584983087046567,729.493898676664343838638,-394.564851832890838068124,222.366349380149500802872,156.047029447700310811342
57.7450000000000045474735,-0.987812588814994008146186,0.624669613024628866959631,0.078863350457495512424444,0.0289384092578310533894204,0.0197093638440418716939462,0.0208669802118030128790238,-0.00188360146027786545634697,-0.00517385805137968775996304,0.859237050179250561043887,0.511545136306374659262985,-0.0755224763684578109801393,-0.0419749743179168091633535,10.9963168761076861557058,-0.0133095612631565114736265,0.0159806628677958070805509,0.109108658752267689839854,7.21847624621030803382382,-3.35083064708047562163529,4.59838824157894521249546,1194.59504998886950488668,1193.86734406057439628057,1192.27939162681127527321,1187.89521868921269742714,-328.494246218420130389859,677.539452746458550791431,-311.327216885206212282355,123.06810770021982648359,156.053490288751788739319
57.7475000000000022737368,-1.35844752500356702462625,0.230358131549009831351427,-0.201916251128947704662764,0.0268975106022903663605117,0.0198035797410065356194409,0.0205532840106931145862657,-0.00190007395234964527805377,-0.00516039840486910532380005,0.859226625482892858443051,0.511564270349441851948313,-0.0786558383739058980532732,-0.0409978481185893431359979,10.9856636514364716106229,-0.0134970786838445652028318,0.0162309383775360201174198,0.112102740240126924620157,7.21844869925949428335343,-3.35086930403002236644738,4.59866418775967567000862,1193.82232784264510883077,1195.31296513340566889383,1191.70379343353306467179,1188.02393621786131916451,-331.926442937294211787957,517.852561479201426664076,-167.041368839652051292433,-2.29980231247491229140678,156.059030226493177906377
57.75,-1.7396425028145550140124,-0.0721307794934248208695848,-0.463283460176361572280257,0.0241071236277110301227111,0.0185644423642537075014314,0.0196843543655039684980856,-0.0019345381966669966764677,-0.00516503050859470121819461,0.859219939214294625706714,0.511578057195517077460067,-0.0813895416937661653200564,-0.0406355840199157172798472,10.9736837783240162025322,-0.0137143332648706449405918,0.0164857619944361252772858,0.115085610956974393470631,7.21842399395829481534292,-3.35090889335593500319987,4.59894425322092992303169,1192.93541777418454330473,1196.45660686796804839105,1191.44418478261377458693,1187.88371967765033332398,-384.831517822462785716198,386.975169650974748947192,-47.6394920299277515596259,-89.4504474031140972556386,156.06471983137910797268
57.7524999999999977262632,-2.11106862519947169332113,-0.27720740969685686572177,-0.703390747827605467001888,0.0205388343515053896359834,0.0165197511130614135832495,0.0183503642951464013277629,-0.0019858992199202037468031,-0.00519251115763461144197999,0.859218657190084500463456,0.511583985333159740882536,-0.0835919738054497762913542,-0.0409953643576060344777545,10.9603726143118684888123,-0.0139539404463059468070041,0.0167461076095366534488562,0.118056145122910655098636,7.21840232194225261963538,-3.35095072277504435476203,4.59922742752723845427454,1191.89817025353454482683,1197.24784098165878276632,1191.46559597338364255847,1187.57668398084615546395,-462.987941927794565799559,208.04213308477571331423,70.5406374857469273820243,-147.481340282290176446622,156.070524630952576217169
57.7550000000000025579538,-2.4337727489555929238918,-0.362182425650376171866185,-0.911729459489474036715251,0.0155933097967986180470978,0.0140590716592859446554264,0.0164956787611529182013825,-0.00205115951789259414253519,-0.0052432109278639409469247,0.85922480152438374112478,0.511578968540878697979224,-0.0851642575149435532289033,-0.0420791491286214985878544,10.9457357499461274130681,-0.0142070030717138771902963,0.0170133600187780571755258,0.121012160299046378497678,7.21838357280364739665401,-3.35099623370713572967361,4.59951340643858941348299,1190.6204780645443861431,1197.49681753339245915413,1191.79688797004268963065,1187.14631297623850514356,-624.825612807943343796069,-37.7311895564423807059029,193.934169833429137952407,-204.413914882238742620757,156.076457721395826183652
57.7575000000000002842171,-2.70314983046859680371199,-0.354155846126813111940379,-1.11569070973886508291173,0.00752743150018871706036228,0.0118120533861245657902828,0.0137839886758183774451147,-0.00212607204020998433180445,-0.00531127199212940576122932,0.859239202643592991925914,0.511561890863644785909514,-0.0860756060775359765901982,-0.0437555914277217225527572,10.9297918413763586187315,-0.0144641311998944602223993,0.0172893794759271454686278,0.123949645193334623272108,7.21836757427210429227671,-3.35104583509115006023649,4.59980315872166656276931,1188.77404218949322967092,1197.05918503387647433556,1192.43526682255128434917,1186.5546144064344389335,-724.970917531368286290672,-288.294903172516853828711,244.925966487648963720858,-227.569006810906614646228,156.083712220206791698729
57.7599999999999980104803,-2.78497977526166584638645,-0.295796880625900815431351,-1.23857756151448383796776,-0.000792106626582612938225481,0.0112974125244503561388276,0.0111160518814282845839747,-0.0022070056991205897096997,-0.00538721118124931789422627,0.859262016585746080110653,0.511532610783504648743758,-0.0863698431327949295299717,-0.0458288330050500222756504,10.9125756008824943421587,-0.0147161773717926214199991,0.0175756755376894543974053,0.12686223929816675681792,7.21835399491946283490051,-3.35110030144363646442685,4.60009927612914726324789,1186.99562347689084162994,1196.05534301753118597844,1193.02151780247982060246,1186.00846794218500690477,-743.752855593931258226803,-523.274624415221865092462,199.418590552784564806643,-236.182545976332363579786,156.089860326274134649793
57.7625000000000028421709,-2.68541569523928780327537,-0.237568129627500707057308,-1.29973268645173711810514,-0.0093702187267771346046441,0.0119973705209999274845512,0.00794568745144561688897866,-0.00228975187228815536127913,-0.00545765709765886567611526,0.85929114755976565565021,0.511494503716894532985293,-0.0861456935163298492819095,-0.0480192625966129188475051,10.8941406662594282295231,-0.0149548891354329190755967,0.0178734777318951265634439,0.129740895527251209884412,7.21834128826484189289658,-3.35116003842816434499241,4.60040548255002423871929,1185.05527791152167083055,1194.44281191179902634758,1193.43235977531571734289,1185.37370167655217301217,-859.743449141175346994714,-816.821147845385439723032,83.8274804201344920784322,-313.843985258311874986248,156.096104211241140546917
57.7650000000000005684342,-2.35763918244851211625246,-0.213227442522353288767434,-1.28693176685280752380436,-0.0183043772099052495794247,0.0133583689719421281477674,0.00356928299090048190347901,-0.00236856551175314376106451,-0.00551186881642759789884378,0.859323160959167942074544,0.511452672825819854018903,-0.0854643408358021217097189,-0.0500736702512781725604718,10.8745618986090377688924,-0.0151724866445891396621315,0.0181825522850168792843295,0.132574328941917396473826,7.21832787493953009771985,-3.35122473381305630013571,4.60072448393164368241059,1182.69690623118276562309,1191.97123727830216921575,1193.44065520458070750465,1184.43924801589264461654,-845.047281887032113445457,-961.994538427790757850744,-108.555868327365317327349,-381.096452965976936866355,156.103696195585570194453
57.7674999999999982946974,-1.93613100822832939762463,-0.242850322291223580384312,-1.19850870362606420904683,-0.0242453719125830906289121,0.0142925479061674440967034,-0.000159758897220413413836973,-0.00243703639446541352187037,-0.00554480083460568221043197,0.85935383827281675017673,0.5114127990520396238594,-0.0843294900795427820883177,-0.0518305001927596292743416,10.8539363328470130909409,-0.0153619191024636364550915,0.0185005630665842531190624,0.135349804164525910898931,7.21831230528632694642965,-3.35129305074011130116673,4.60105770819643922209252,1180.83004150209035287844,1189.63283921966444722784,1192.88958043367938444135,1183.46821941172402148368,-702.57088568160247632477,-950.670774030518487052177,-346.244095075603809164022,-433.997582164334630761005,156.110098042315001976021
57.770000000000003126388,-1.40871751564857961014354,-0.31218611034543519711093,-1.03327458440868369393684,-0.0285478438841927292801692,0.014182491849202972025723,-0.00361741170415296776907699,-0.00248680906530109480795376,-0.00555287946488479487033851,0.859379020787789715818406,0.51137961163490552873867,-0.0827075159871105691777871,-0.0531251849373407525334301,10.8323827447523619582626,-0.0155173824185824392463129,0.0188245217440120328478148,0.138053947338432791980267,7.21829334296829383532668,-3.35136339783130754454987,4.60140592057719111096503,1179.18405180277295585256,1187.21788340814714501903,1191.70943472920180283836,1182.26926010506986131077,-658.823833330806678532099,-1039.56017910910782120482,-633.873444322028717579087,-574.806745381535279193486,156.116569756323599449388
57.7725000000000008526513,-0.721040412416436238274287,-0.406024974039359831667895,-0.767146403416515854090107,-0.0315531469514080328830907,0.0126099922496488419526584,-0.00700668977395524448376074,-0.00251385966371186998433163,-0.00553857679026974539238104,0.859396832478909300512271,0.511352855636524550320132,-0.0805896107069399569855506,-0.0539439973488491236741638,10.8100392768750577232595,-0.0156350547419242084934421,0.0191493292938432063676757,0.140674112997133698987895,7.21827094432859439621097,-3.35143503994982649984991,4.60176896847037308901918,1177.53592233543463407841,1184.43503832411624898668,1189.72021321206761967915,1180.59418568481487454847,-548.019085539952357066795,-982.359959532079642485769,-778.297599380656038192683,-640.38574233226461274171,156.124408141396287419411
