1698124414073834120	2	1	2	0
1698124414073988237	2	5	1	1
1698124414074023534	1	4	2	1
1698124414074059663	1	1	0	1
1698124414074078767	3	4	2	3
1698124414074089104	2	1	1	2
1698124414074101680	0	1	1	1
1698124414074111856	2	4	6	3
1698124414074150225	3	7	0	4
1698124414074158162	7	5	6	2
1698124414074214515	1	1	2	4
1698124414074256532	2	0	1	2
1698124414074416441	0	2	1	1
1698124414074420537	5	6	1	0
1698124414074704481	0	6	1	3
1698124414076994979	3	2	6	4
1698124414081852143	1	8	9	2
1698124414086798333	3	3	3	0
1698124414091873263	2	4	0	3
1698124414096810909	1	3	1	3
1698124414101826925	4	3	2	4
1698124414106813277	1	2	2	2
1698124414111843533	2	3	1	4
1698124414116806268	4	6	0	3
1698124414121843533	0	2	3	0
1698124414126819196	5	0	1	1
1698124414131863853	3	5	1	1
1698124414136818620	4	4	0	4
1698124414141855917	4	0	0	3
1698124414146815899	2	1	0	2
1698124414151916590	2	0	3	4
1698124414156798042	1	3	4	2
1698124414161829675	8	1	2	0
1698124414166838139	6	1	1	4
1698124414178419848	4	0	0	4
1698124414178432105	8	5	2	0
1698124414182020688	8	5	1	1
1698124414186839098	6	2	2	3
1698124414191855755	1	5	4	6
1698124414196807257	0	2	1	4
1698124414201852778	2	3	0	0
1698124414206807289	7	2	1	3
1698124414211848330	9	1	1	2
1698124414216846298	0	3	1	1
1698124414221878186	6	2	1	2
1698124414226834585	3	3	0	1
1698124414231898955	1	2	1	0
1698124414236832408	3	0	1	2
1698124414241912651	7	1	0	5
1698124414246830136	6	2	3	4
1698124414251906346	3	0	2	1
1698124414256878361	2	3	0	2
1698124414261925130	2	2	1	4
1698124414266951003	4	2	3	8
1698124414271875528	1	2	7	1
1698124414276986971	0	2	1	7
1698124414281902505	5	1	4	1
1698124414286812630	4	1	4	1
1698124414291960266	4	3	3	0
1698124414296895480	1	1	3	1
1698124414301910184	3	5	3	1
1698124414306887255	3	6	2	1
1698124414311910600	0	7	2	0
1698124414316923576	5	7	2	2
1698124414322047083	1	9	0	5
1698124414326917848	3	4	2	2
1698124414331927624	3	3	2	2
1698124414336891894	2	4	1	5
1698124414342010250	0	3	2	1
1698124414346895606	1	0	3	5
1698124414352038858	4	2	1	1
1698124414356919958	5	3	4	4
1698124414362058410	2	1	2	1
1698124414366946295	5	7	2	1
1698124414371993416	1	6	1	2
1698124414376918742	5	3	1	1
1698124414381933990	2	4	1	1
1698124414386963607	0	4	1	2
1698124414392020168	1	0	2	3
1698124414397081626	1	1	2	3
1698124414401924965	2	4	2	3
1698124414406977942	4	4	0	2
1698124414412079113	2	2	0	6
1698124414416950613	5	2	0	8
1698124414422030791	4	3	2	3
1698124414426913236	0	0	3	1
1698124414432070152	3	1	0	3
1698124414437038231	4	0	2	1
1698124414442142058	2	2	1	0
1698124414446915507	4	5	2	0
1698124414451933955	6	2	0	4
1698124414456878738	3	7	1	2
1698124414462012005	1	0	1	3
1698124414467019541	1	6	0	4
1698124414471843840	5	3	0	3
1698124414476954739	4	2	0	1
1698124414481967715	1	2	1	2
1698124414486902097	3	2	0	4
1698124414492046053	3	4	1	8
1698124414496956274	1	3	1	5
1698124414503592753	0	4	3	3
1698124414507008115	1	8	2	5
1698124414511956130	2	6	1	6
1698124414516918768	1	1	2	5
1698124414522044676	6	3	3	3
1698124414526889263	0	3	1	1
1698124414531949121	3	1	2	4
1698124414536916816	3	2	2	0
1698124414541911391	5	1	0	4
1698124414546854765	1	5	3	3
1698124414552143014	0	3	3	5
1698124414556907183	2	2	2	0
1698124414561930271	4	0	0	3
1698124414566957328	5	2	5	5
1698124414572006593	0	4	4	5
1698124414576962927	8	2	3	2
1698124414581989376	9	1	1	1
1698124414586921326	4	3	2	2
1698124414592023585	3	4	2	2
1698124414596938158	6	0	1	8
1698124414602134659	1	0	2	10
1698124414606910605	1	2	3	4
1698124414612042272	1	3	1	0
1698124414616953166	0	3	2	0
1698124414621835930	0	3	2	1
1698124414626899116	1	0	2	1
1698124414632051136	0	0	2	6
1698124414636853322	3	5	3	5
1698124414642163427	4	4	2	3
1698124414646923212	3	1	1	0
1698124414652012158	1	3	3	3
1698124414656926059	3	3	1	5
1698124414662008958	0	3	2	0
1698124414666953228	2	6	4	4
1698124414671827768	4	4	5	6
1698124414676929067	1	3	5	3
1698124414681950811	2	0	1	1
1698124414686878537	3	4	0	4
1698124414691917626	1	1	1	1
1698124414696955147	3	1	0	5
1698124414702041085	4	3	4	1
1698124414706870440	4	2	5	3
1698124414711882968	1	3	2	3
1698124414716933737	1	2	1	0
1698124414721853143	1	0	2	2
1698124414727028172	2	2	3	0
1698124414731950777	1	1	1	2
1698124414736907048	2	10	2	3
1698124414741962873	7	7	3	4
1698124414746942952	5	2	4	7
1698124414752019547	1	6	3	4
1698124414756870918	1	4	0	2
1698124414762003034	4	1	2	3
1698124414766906215	2	3	1	2
1698124414771925079	3	4	0	7
1698124414776918343	4	0	2	8
1698124414782036250	0	7	2	4
1698124414786967880	2	6	3	2
1698124414792028281	5	2	1	4
1698124414796950727	0	1	4	2
1698124414801859604	0	2	3	3
1698124414806902533	1	1	1	1
1698124414811919413	1	1	2	3
1698124414816962182	3	0	3	1
1698124414821849555	3	3	2	3
1698124414826946630	1	1	0	3
1698124414831951414	4	1	0	1
1698124414836936293	1	4	0	2
1698124414842049240	0	1	1	4
1698124414846904740	6	1	1	4
1698124414852019191	4	3	2	4
1698124414856854146	1	2	2	3
1698124414862025303	0	2	1	1
1698124414866978341	0	1	2	1
1698124414872029974	5	1	1	3
1698124414876917667	3	3	5	1
1698124414882042486	6	1	3	5
1698124414886926883	3	1	1	9
1698124414892096983	0	1	1	6
1698124414896928514	2	2	4	3
1698124414901943315	3	4	3	1
1698124414906898785	1	1	0	4
1698124414912767082	6	5	1	4
1698124414917026629	2	2	0	2
1698124414922086934	2	2	4	4
1698124414926914817	0	1	3	3
1698124414932064501	4	2	2	4
1698124414936914369	3	3	1	8
1698124414941994451	0	4	2	4
1698124414946848062	1	5	0	3
1698124414952059796	1	2	0	1
1698124414956870079	4	3	1	5
1698124414961957393	4	1	3	4
1698124414966983041	1	3	3	1
1698124414972491456	2	8	0	2
1698124414977047747	1	7	1	4
1698124414981881294	3	6	1	2
1698124414986886910	1	7	0	0
1698124414991948815	1	7	0	0
1698124414996967104	0	5	3	2
1698124415001959567	1	2	5	2
1698124415006960799	1	6	2	3
1698124415011919854	2	2	1	5
1698124415017065506	2	1	1	6
1698124415021988751	2	3	1	6
1698124415026935806	5	2	1	0
1698124415032036688	1	3	2	3
1698124415036783033	3	5	2	3
1698124415041978350	0	4	3	7
1698124415046905340	4	1	3	6
1698124415052232149	3	3	3	1
1698124415056923260	1	2	6	1
1698124415061987502	0	5	5	4
1698124415066916988	0	5	3	1
1698124415071930508	1	11	2	0
1698124415076851865	1	4	4	2
1698124415081863593	4	2	4	1
1698124415086860249	2	4	4	3
1698124415091861897	0	1	3	1
1698124415096976316	2	2	2	5
1698124415101974604	1	1	1	1
1698124415106874105	1	1	1	2
1698124415111935914	2	1	1	3
1698124415116938298	4	9	2	6
1698124415121899017	2	9	2	3
1698124415126845719	2	8	1	3
1698124415131938825	4	7	4	0
1698124415136848439	1	1	3	2
1698124415141915528	2	4	0	4
1698124415146890295	2	2	1	4
1698124415152111950	4	4	1	1
1698124415156900407	0	3	3	1
1698124415162076876	3	2	2	2
1698124415167105149	6	4	1	5
1698124415171896519	1	4	2	2
1698124415176888118	3	5	1	0
1698124415181975336	1	10	2	3
1698124415186897366	2	5	2	1
1698124415191923367	1	0	1	5
1698124415196966552	4	3	4	3
1698124415202030633	4	8	0	1
1698124415206886581	1	8	1	2
1698124415212029801	1	10	2	1
1698124415216988695	3	6	2	0
1698124415222144940	0	2	6	0
1698124415226913877	3	3	3	3
1698124415232012647	1	2	3	0
1698124415236855411	1	2	3	4
1698124415241981862	2	4	1	3
1698124415246945045	5	5	2	6
1698124415252165739	1	0	0	1
1698124415256900531	0	3	5	2
1698124415261873058	4	3	5	2
1698124415266964021	4	1	0	0
1698124415271878402	8	1	1	2
1698124415276976981	8	1	3	2
1698124415281985541	1	4	1	5
1698124415287019797	2	1	5	1
1698124415291804607	1	1	2	1
1698124415296857360	4	0	2	4
1698124415302004708	6	5	4	2
1698124415307013908	7	1	4	1
1698124415311963907	3	4	1	3
1698124415317006196	0	5	3	1
1698124415322001731	1	1	1	1
1698124415326878928	4	1	3	0
1698124415331934433	7	4	2	1
1698124415336894480	4	5	1	2
1698124415342032068	3	4	1	3
1698124415346953841	5	0	0	2
1698124415351867102	0	5	1	3
1698124415357007922	0	1	2	6
1698124415361873694	1	4	3	1
1698124415366969009	1	1	1	4
1698124415372118309	1	6	0	2
1698124415376889134	2	2	1	0
1698124415381946655	1	0	0	0
1698124415386991056	1	1	4	0
1698124415391905118	0	2	3	6
1698124415396895277	1	0	1	4
1698124415401893117	4	1	3	2
1698124415406870028	2	1	4	4
1698124415412023936	4	3	0	5
1698124415416916685	0	3	3	2
1698124415421803834	6	6	2	1
1698124415427009167	3	8	2	2
1698124415431963006	1	4	1	8
1698124415436913484	1	0	4	4
1698124415441982878	0	5	3	4
1698124415446879883	4	1	1	1
1698124415452012798	0	2	0	4
1698124415456875786	7	4	0	0
1698124415462038719	6	8	1	0
1698124415466929003	1	5	2	2
1698124415471929307	2	1	1	1
1698124415476855849	0	1	0	2
1698124415481959292	0	1	3	1
1698124415487052814	1	2	2	4
1698124415492485258	3	4	2	2
1698124415497014253	4	2	0	4
1698124415502746033	0	3	0	1
1698124415507019148	5	1	1	3
1698124415511925337	1	4	1	3
1698124415517001419	8	3	2	5
1698124415522133823	6	6	1	3
1698124415526952010	3	6	1	2
1698124415531853271	3	1	0	1
1698124415536945737	0	5	2	1
1698124415541884471	1	1	0	2
1698124415546885319	3	4	1	4
1698124415551904119	2	2	3	2
1698124415556844037	1	5	5	1
1698124415561907063	2	6	1	2
1698124415567003145	1	7	2	4
