1697686297527465951	3	1	1	2
1697686297527476767	5	3	2	0
1697686297527507392	2	2	1	1
1697686297527513601	3	1	2	1
1697686297527682472	5	4	5	4
1697686297527689480	1	3	2	4
1697686297527819886	1	2	2	3
1697686297527961780	2	1	3	2
1697686297527969077	1	2	1	2
1697686297527989590	1	1	1	0
1697686297528078298	1	0	3	2
1697686297528081914	4	1	4	1
1697686297528316996	10	1	2	3
1697686297528321988	5	5	1	2
1697686297528327780	0	2	1	1
1697686297528410696	1	9	2	1
1697686297528418088	2	14	2	5
1697686297528483563	2	9	1	3
1697686297538429760	2	2	3	3
1697686297538435840	0	2	2	2
1697686297538442625	1	1	1	0
1697686297538530308	2	5	0	4
1697686297538559046	1	4	3	0
1697686297538565894	1	0	4	3
1697686297538570214	2	2	3	3
1697686297538574598	1	4	0	0
1697686297539194306	1	1	3	2
1697686297544343396	2	5	5	2
1697686297544472169	3	2	6	3
1697686297544481482	4	2	4	1
1697686297544486218	2	5	1	1
1697686297544492970	4	6	4	0
1697686297544496458	1	2	1	0
1697686297544499179	4	0	1	2
1697686297544504203	3	0	1	0
1697686297544510891	4	1	1	2
1697686297544515115	1	0	2	5
1697686297544521324	1	3	3	4
1697686297544524876	1	2	1	3
1697686297544531884	3	2	2	3
1697686297544536364	4	1	0	4
1697686297544549997	0	1	0	2
1697686297544553165	1	1	1	1
1697686297544557357	0	3	1	0
1697686297544561869	3	5	6	1
1697686297544568814	1	2	0	1
1697686297544572462	4	7	4	1
1697686297544575886	1	3	1	2
1697686297544580014	1	1	3	6
1697686297544600111	0	1	3	6
1697686297544604559	3	2	2	2
1697686297544608687	1	1	3	4
1697686297544612528	0	4	1	2
1697686297544617808	2	3	1	1
1697686297544621936	5	2	2	4
1697686297544626800	0	1	3	3
1697686297544636785	3	4	0	3
1697686297544640721	2	9	3	0
1697686297544648561	1	9	1	0
1697686297544653841	1	9	1	6
1697686297544657810	1	3	0	7
1697686297544663634	2	3	0	2
1697686297544670290	4	5	0	2
1697686297544674162	3	2	2	0
1697686297544678354	5	1	5	0
1697686297544683219	3	3	3	0
1697686297544688979	5	0	0	0
1697686297544694035	6	4	0	1
1697686297544697907	3	0	1	7
1697686297544701171	2	3	1	3
1697686297544706708	2	4	1	4
1697686297544710708	1	2	4	0
1697686297544715700	0	0	6	3
1697686297544719508	1	2	8	0
1697686297544725493	3	4	4	4
1697686297544729557	9	3	0	1
1697686297544733941	5	2	3	3
1697686297544739509	1	6	5	1
1697686297544746133	1	1	4	1
1697686297544750070	2	3	2	2
1697686297544754966	0	1	1	6
1697686297544759414	2	1	3	6
1697686297544769622	1	0	2	0
1697686297544773079	3	0	0	1
1697686297544776311	4	2	1	4
1697686297544779543	1	1	2	3
1697686297544786455	4	1	4	2
1697686297544789719	1	1	3	3
1697686297544794968	1	3	0	1
1697686297544798424	1	2	1	4
1697686297544803320	1	4	1	3
1697686297544807096	1	1	4	2
1697686297544817593	7	3	2	1
1697686297544822521	6	2	1	2
1697686297544827993	3	3	1	3
1697686297544831609	6	4	0	3
1697686297544836409	4	0	2	3
1697686297544839802	4	2	1	3
1697686297544867131	5	4	0	4
1697686297544870299	1	6	0	0
1697686297551541440	1	1	4	2
1697686297551572993	2	2	5	2
