1698323035706632803	5	1	1	5
1698323035706658979	2	3	4	4
1698323035706689059	4	6	1	3
1698323035706832068	1	3	4	1
1698323035706905701	3	1	6	2
1698323035707259047	1	2	4	2
1698323035707274855	0	1	1	2
1698323035707300679	2	2	0	2
1698323035707323943	0	1	1	4
1698323035707360648	5	5	0	4
1698323035707380456	5	2	2	0
1698323035707405128	1	5	1	0
1698323035707413576	2	3	0	0
1698323035707440520	1	2	0	0
1698323035707449192	1	0	3	2
1698323035707473512	4	1	1	1
1698323035707482568	5	2	2	1
1698323035707510793	0	2	0	4
1698323035707517513	3	0	0	4
1698323035707628361	2	4	1	3
1698323035707893355	0	0	0	2
1698323035707921195	3	4	0	0
1698323035708053036	4	5	1	3
1698323035708187373	3	2	2	7
1698323035713571951	0	0	0	2
1698323035717201542	5	3	0	0
1698323035722158245	4	0	1	2
1698323035727182341	0	0	1	5
1698323035732138756	4	2	3	6
1698323035737241540	3	3	4	6
1698323035742137795	1	2	1	3
1698323035747130978	1	0	0	1
1698323035752221858	2	0	1	1
1698323035757193825	0	4	0	1
1698323035762172449	1	4	2	3
1698323035767198912	1	3	4	1
1698323035772135072	2	0	3	3
1698323035777166399	4	3	1	3
1698323035782145247	1	2	1	0
1698323035787165886	0	1	1	3
1698323035792140446	2	1	1	2
1698323035798017859	3	1	4	3
1698323035802156477	1	2	5	4
1698323035807172188	4	0	3	1
1698323035812124059	5	3	4	0
1698323035817154235	1	3	1	4
1698323035822145754	5	0	2	2
1698323035827192954	0	3	1	1
1698323035832192634	3	1	1	1
1698323035837180953	2	2	2	2
1698323035842167097	0	4	2	2
1698323035847211576	4	5	0	0
1698323035852188408	5	0	4	4
1698323035857230103	2	1	2	3
1698323035862210839	2	3	5	4
1698323035867250518	4	3	3	4
1698323035872344215	2	3	3	3
1698323035877232789	1	2	2	4
1698323035882207797	0	1	0	3
1698323035887246708	2	0	1	2
1698323035892175795	1	3	3	4
1698323035897154323	2	1	0	6
1698323035902170002	1	2	3	4
1698323035907228370	0	1	1	2
1698323035912224530	3	3	1	5
1698323035917174673	0	6	1	6
1698323035922202800	2	4	1	3
1698323035927190800	2	1	0	2
1698323035932227792	1	6	2	6
1698323035937260431	3	4	5	4
1698323035942225071	2	5	7	4
1698323035947269710	2	3	3	7
1698323035952217869	0	5	1	1
1698323035957240237	1	3	1	5
1698323035962126572	3	0	0	0
1698323035967316237	1	1	4	5
1698323035972221995	1	3	2	4
1698323035977325516	2	5	1	2
1698323035982127274	4	1	4	1
1698323035987227850	4	0	2	2
1698323035992282282	2	3	1	0
1698323035997326697	1	1	0	2
1698323036002301801	0	1	1	4
1698323036007283432	0	0	0	4
1698323036012271655	4	6	3	4
1698323036017286247	2	4	4	3
1698323036022240677	1	0	1	4
1698323036027268485	5	0	3	2
1698323036032129027	8	3	1	4
1698323036037251747	1	2	1	1
1698323036042247906	0	5	5	2
1698323036047260865	3	10	2	2
1698323036052274689	1	6	2	7
1698323036057249088	3	4	1	3
1698323036062251263	1	8	1	5
1698323036067384383	1	13	0	0
1698323036072283614	0	8	1	1
1698323036077217244	1	5	2	3
1698323036082273052	0	7	5	2
1698323036087238363	2	4	2	3
1698323036092267194	1	1	2	1
1698323036097243577	4	3	4	1
1698323036102302937	4	3	4	2
1698323036107262200	5	5	1	4
1698323036112288951	7	5	1	2
1698323036117227126	5	0	2	1
1698323036122286997	1	2	0	2
1698323036127720887	1	0	0	3
1698323036132244979	2	0	0	4
1698323036137213490	3	3	4	1
1698323036142266770	6	3	3	1
1698323036147279889	2	5	2	0
1698323036152281904	1	2	0	2
1698323036157200111	0	2	3	1
1698323036162119918	3	2	3	1
1698323036168098579	3	1	1	2
1698323036172293069	4	2	3	5
1698323036177234988	5	0	2	0
1698323036182243627	6	1	2	5
1698323036187240426	3	1	2	3
1698323036192126761	2	6	0	5
1698323036197315529	4	3	1	7
1698323036202397737	1	3	2	6
1698323036207254631	0	4	2	4
1698323036212249638	5	2	3	0
1698323036217275910	2	0	4	0
1698323036222147652	1	1	1	2
1698323036227348069	5	0	1	1
1698323036232204195	5	1	4	5
1698323036237244994	5	4	3	4
1698323036242257473	3	6	3	1
1698323036247452226	5	2	4	0
1698323036252154751	4	1	1	2
1698323036257285855	0	4	0	1
1698323036262256702	2	3	4	0
1698323036267283166	2	1	6	4
1698323036272263133	2	2	0	5
1698323036277364284	7	1	2	0
1698323036282283803	4	2	3	0
1698323036287299450	3	2	3	6
1698323036292266521	0	0	1	4
1698323036297216120	5	4	6	3
1698323036302111351	4	2	3	2
1698323036307216855	1	2	1	0
1698323036312234774	1	1	2	4
1698323036318108955	4	1	3	3
1698323036322212948	1	2	1	1
1698323036327219251	4	1	4	1
1698323036332234291	3	1	1	0
1698323036337265266	6	5	0	0
1698323036342142224	3	0	1	0
1698323036347238128	3	8	0	3
1698323036352233935	3	4	2	5
1698323036357344751	1	0	1	1
1698323036362255982	2	2	4	1
1698323036367230605	1	7	3	0
1698323036372117515	6	7	3	0
1698323036377249515	0	4	1	3
1698323036382252555	3	8	0	2
1698323036387180905	3	7	2	0
1698323036392259401	7	1	0	2
1698323036397205768	7	4	2	8
1698323036402115206	1	4	1	4
1698323036407305351	0	3	2	1
1698323036412256678	0	2	1	0
1698323036417261125	0	3	1	4
1698323036422176739	1	5	0	1
1698323036427277955	1	3	1	4
1698323036432249858	2	1	3	2
1698323036437210817	3	3	4	3
1698323036442220640	1	3	5	1
1698323036447323232	0	5	1	2
1698323036452117598	1	5	2	4
1698323036457153214	3	3	0	2
1698323036462239805	6	6	1	0
1698323036467223772	3	9	1	0
1698323036472273532	2	3	2	2
1698323036477288411	0	4	1	1
1698323036482253882	0	4	4	1
1698323036487134105	4	1	4	6
1698323036492239832	3	2	1	5
1698323036497217911	3	2	6	2
1698323036502291031	2	0	5	2
1698323036507335575	3	1	3	3
1698323036512131284	2	2	5	6
1698323036517279413	1	1	5	0
1698323036522122739	0	2	1	1
1698323036527256947	2	4	4	6
1698323036532257938	1	3	3	5
1698323036537220753	1	7	1	3
1698323036542261680	1	8	1	1
1698323036547290384	1	1	1	7
1698323036552246575	2	1	3	5
1698323036557241294	6	1	1	4
1698323036562235917	3	2	2	1
1698323036567214444	1	4	2	5
1698323036572241323	2	1	1	2
1698323036577286315	2	3	3	0
1698323036582277450	6	0	3	1
1698323036587340425	1	3	3	1
1698323036592103079	3	4	2	2
